Número do processo;Número da licença;Tipo da licença;Situação;Data do protocolo;Data de emissão;Data de vencimento da licença;Texto da licença;Extrato da licença;Órgão responsável;Código da tipologia;Descrição da tipologia;Potencial poluidor;Porte do empreendimento;Nome do empreendedor;CPF/CNPJ do empreendedor;Logradouro do empreendedor;Número do endereço do empreendedor;Distrito do empreendedor;Município do empreendedor;CEP do empreendedor;UF do empreendedor;Nome do empreendimento;Classe do empreendimento;CPF/CNPJ do empreendimento;Logradouro do empreendimento;Número do endereço do empreendimento;Distrito do empreendimento;Município do empreendimento;CEP do empreendimento;UF do empreendimento;Outros municípios;Bacia hidrográfica;Rio;Latitude;Longitude
570046711;57002636;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-11;2018-07-26;2023-07-26;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23821100002;DEPÓSITOS DE LIXO E ATERROS SANITÁRIOS PARA DISPOSIÇÃO DE RESÍDUOS NÃO;0;N;;;;;;;;;ENGEP AMBIENTAL LTDA.;;17.354.555/0002-15;ESTRADA MUNICIPAL OLAVO VIEIRA VILELA, KM 4;S/N.º;;JAMBEIRO;12270000;SP;;61;;7426220;422958
570046711;57002606;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-11;2018-06-15;2023-06-15;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23821100002;DEPÓSITOS DE LIXO E ATERROS SANITÁRIOS PARA DISPOSIÇÃO DE RESÍDUOS NÃO;0;N;;;;;;;;;ENGEP AMBIENTAL LTDA.;;17.354.555/0002-15;ESTRADA MUNICIPAL OLAVO VIEIRA VILELA, KM 4;S/N.º;;JAMBEIRO;12270000;SP;;61;;7426220;422958
140069505;14008072;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-13;2018-01-30;2020-01-30;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COFCO INTERNATIONAL BRASIL S.A.;;06.315.338/0150-60;ESTRADA MUNICIPAL IBIRÁ A POTIRENDABA;S/N  ;;POTIRENDABA;15105000;SP;;21;;7665306;673868
520048510;52002321;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-14;2018-02-15;2020-02-15;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;TEREOS AÇÚCAR E ENERGIA BRASIL S.A.;;47.080.619/0061-58;FAZENDA PIRATININGA;S/Nº ;;PITANGUEIRAS;14750000;SP;;73;;7675060;781900
520048510;52002650;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-14;2019-08-07;2021-08-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;TEREOS AÇÚCAR E ENERGIA BRASIL S.A.;;47.080.619/0061-58;FAZENDA PIRATININGA;S/Nº ;;PITANGUEIRAS;14750000;SP;;73;;7675060;781900
211045414;42006422;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-27;2018-11-26;2022-11-26;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22342701007;"PORCELANATO; FABRICAÇÃO DE";0;N;;;;;;;;;NOVAPORCELANATO INDUSTRIA E COMERCIO DE PORCELANATO LTDA.;;21.227.734/0001-88;ESTRADA MUNICIPAL JOSE HORACIO PASCON, SGT-02;0    ;;SANTA GERTRUDES;13510000;SP;;14;;7512898;239022
211045414;42007711;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2017-12-27;2022-07-19;2022-11-26;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22342701007;"PORCELANATO; FABRICAÇÃO DE";0;N;;;;;;;;;NOVAPORCELANATO INDUSTRIA E COMERCIO DE PORCELANATO LTDA.;;21.227.734/0001-88;ESTRADA MUNICIPAL JOSE HORACIO PASCON, SGT-02;0    ;;SANTA GERTRUDES;13510000;SP;;14;;7512898;239022
110075117;11005199;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-01-04;2018-02-23;2022-02-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22330302001;"ARTEFATOS DE CIMENTO PARA USO NA CONSTRUÇÃO; FABRICAÇÃO DE";;S;;;;;;;;;COPREMO INDÚSTRIA DE ARTEFATOS DE CIMENTO LTDA - ME;;17.904.078/0001-33;RUA FABIO TREVISI;315  ;;LINS;16404040;SP;;21;;7601294;627376
450139306;45007642;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-01-15;2018-03-14;2020-03-14;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22121101199;"SOROS E VACINAS PARA USO HUMANO; FABRICAÇÃO DE";3;N;;;;;;;;;INSTITUTO BUTANTAN;;61.821.344/0001-56;AVENIDA DOUTOR VITAL BRASIL;1500 ;;SÃO PAULO;5503900;SP;;2;;7393003;324742
600028718;60005102;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-01-17;2018-04-25;2019-04-04;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20810099008;"PEDRA, ASSOCIADO A EXTRAÇÃO; BRITAMENTO DE";3;N;;;;;;;;;CONTIL INDÚSTRIA E COMÉRCIO LTDA.;;63.041.479/0002-05;RODOVIA ALKINDAR MONTEIRO JUNQUEIRA;S/N  ;;ITATIBA;13252810;SP;;14;;7462870;326373
621046115;62001296;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-01-25;2018-10-26;2021-07-21;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;ALCOESTE BIOENERGIA FERNANDÓPOLIS S.A.;;43.545.284/0001-04;RODOVIA EUCLIDES DA CUNHA (SP-320);S/N.º;;FERNANDÓPOLIS;15600000;SP;;91;;7762186;568506
150081216;15001278;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2018-02-22;2018-08-21;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001355;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2023-01-18;2023-07-17;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001284;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2018-09-26;2019-01-19;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001296;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2020-01-17;2020-07-17;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001344;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2022-07-11;2023-01-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001334;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2021-11-30;2022-05-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001323;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2021-05-26;2021-11-22;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001313;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-01-23;2020-07-17;2021-01-13;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
110057517;11005369;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-01-31;2018-08-31;2021-08-31;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23832700005;MATERIAIS PLÁSTICOS EM GRÃOS (GRÂNULOS) A PARTIR DE SUCATAS OU RESÍDUO;3;S;;;;;;;;;ECO - TERMOPLÁSTICOS INDÚSTRIA E TRANSPORTES EIRELI;;08.416.420/0001-65;VIA DE ACESSO  GONZO HATAKA;S/Nº ;;GUAIMBÊ;16480000;SP;;32;;7577883;226127
590004017;59001823;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-03-12;2018-09-18;2019-06-20;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400004;"ÁLCOOL ETÍLICO DE CANA-DE-AÇÚCAR, ANIDRO; FABRICAÇÃO DE";3;N;;;;;;;;;RAIZEN CAARAPO ACUCAR E ALCOOL LTDA;;09.538.989/0006-70;FAZENDA SANTA AMÉLIA;S/N  ;;MARACAÍ;19840000;SP;;43;;7503308;535290
631041515;63002022;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-03-14;2018-06-22;2020-06-22;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.20810007005;"ARGILAS - INCLUSIVE REFRATARIAS; EXTRAÇÃO DE";3;N;;;;;;;;;SINTERTEC MINERAIS INDUSTRIAIS LTDA;;08.227.476/0004-14;FAZENDA CERCADINHO/MORRINHOS II, ROD. SP-340;S/Nº ;;CASA BRANCA;13700000;SP;;72;;7566999;288893
40024212;4007641;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-03-15;2018-08-03;2020-08-03;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;PEDRA AGROINDUSTRIAL S/A;;71.304.687/0001-05;FAZENDA DA PEDRA;     ;;SERRANA;14150000;SP;;72;;7656032;227078
450038417;45007706;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-03-30;2018-05-14;2021-05-14;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.28610101001;"ATENDIMENTO HOSPITALAR COM INTERNAÇÃO; ATIVIDADES DE";0;N;;;;;;;;;HOSPITAL E MATERNIDADE SANTA JOANA S/A;;60.678.604/0003-85;RUA LEONCIO DE CARVALHO;233  ;;SÃO PAULO;4003010;SP;;2;;7500000;750000
260149817;26005602;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-03-30;2018-05-28;2022-05-28;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22229302003;ARTEFATOS DE MATERIAL PLÁSTICO, REFORÇADOS OU NÃO COM FIBRA DE VIDRO, ;0;N;;;;;;;;;PLASOLUTION IND. E COM. DE PLASTICOS LTDA;;04.840.663/0004-18;RUA DAVID BOBROW;330  ;;MOGI DAS CRUZES;8735275;SP;;1;;7397054;375517
30100116;3006120;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-10;2019-10-23;2021-10-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21011201002;"BOVINOS; ABATEDOURO DE";3;S;;;;;;;;;FRIGORIFICO CLEUMAR LTDA.;;47.427.364/0001-16;RUA VEREADOR AURELIO GARCEZ NOVAES;357  ;;CRUZEIRO;12730130;SP;;61;;7503725;505045
30100116;3005837;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-10;2018-08-31;2019-07-14;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21011201002;"BOVINOS; ABATEDOURO DE";3;S;;;;;;;;;FRIGORIFICO CLEUMAR LTDA.;;47.427.364/0001-16;RUA VEREADOR AURELIO GARCEZ NOVAES;357  ;;CRUZEIRO;12730130;SP;;61;;7503725;505045
650086816;65003387;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-16;2019-04-18;2023-04-18;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22342701004;"MOSAICOS E PASTILHAS CERÂMICAS; FABRICAÇÃO DE";;S;;;;;;;;;T.S. POLLETTINI LTDA - EPP;;08.630.545/0001-93;RUA VEREADOR DANIEL MANARA;521  ;;MOGI-MIRIM;13806344;SP;;73;;7518809;296098
40083616;4007858;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-16;2018-12-12;2020-12-12;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;PEDRA AGROINDUSTRIAL S/A;;71.304.687/0001-05;FAZENDA DA PEDRA;     ;;SERRANA;14150000;SP;;72;;7656032;227078
360012018;36000688;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-04-16;2022-07-11;2023-01-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22591800006;"EMBALAGENS METÁLICAS; FABRICAÇÃO DE";3;N;;;;;;;;;TRIVIUM PACKAGING BRASIL FABRICAÇÃO DE EMBALAGENS DE ALUMÍNIO LTDA;;11.910.822/0001-26;RODOVIA AKZO NOBEL;680  ;;ITUPEVA;13295000;SP;;13;;7439110;293132
360012018;36000695;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-04-16;2023-06-02;2023-11-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22591800006;"EMBALAGENS METÁLICAS; FABRICAÇÃO DE";3;N;;;;;;;;;TRIVIUM PACKAGING BRASIL FABRICAÇÃO DE EMBALAGENS DE ALUMÍNIO LTDA;;11.910.822/0001-26;RODOVIA AKZO NOBEL;680  ;;ITUPEVA;13295000;SP;;13;;7439110;293132
40022517;4007653;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-19;2018-08-03;2020-08-03;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;PEDRA AGROINDUSTRIAL S/A;;71.304.687/0001-05;FAZENDA DA PEDRA;     ;;SERRANA;14150000;SP;;72;;7656032;227078
40095017;4007735;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-26;2018-09-10;2020-09-10;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22949299009;"PEÇAS E ACESSÓRIOS NÃO-ELETRICOS, N.E., PARA VEÍCULOS AUTOMOTORES; FAB";;N;;;;;;;;;RUBBERKING INDÚSTRIA E COMÉRCIO DE AUTO PEÇAS LTDA;;02.762.927/0001-94;AVENIDA SAO SEBASTIAO;355  ;;CAJURU;14240000;SP;;72;;7644602;764460
400003414;40001814;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-26;2018-07-31;2021-07-31;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.24731800004;"COMBUSTÍVEIS E LUBRIFICANTES PARA VEÍCULOS; COMÉRCIO VAREJISTA";;N;;;;;;;;;AUTO POSTO SARTORELI & ZANIN LTDA.;;30.025.737/0001-20;VIA DE ACESSO ROBERTO AZEDA RIBEIRO DE AGUIAR;120  ;;GUARACI;15420000;SP;;91;;7730871;714017
630026813;63002061;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-12;2018-07-30;2020-07-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21099699013;"DOCES E GELÉIAS HOMOGENEIZADOS; PRODUÇÃO DE";3;N;;;;;;;;;INDUSTRIA SANTA ELIZA LTDA.;;05.167.756/0001-43;RUA ROGELIA GALLARDO ALONSO;100  ;;AGUAÍ;13860000;SP;;73;;7777777;377777
360066916;36010623;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-04-24;2018-10-26;2023-10-26;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.26810202003;ALUGUEL DE IMÓVEL PRÓPRIO;0;N;;;;;;;;;3R CONDOMÍNIO EMPRESARIAL LTDA.;;23.393.154/0001-96;RODOVIA ADAIL EDUARDO GUT;1100 ;;VÁRZEA PAULISTA;13226400;SP;;13;;7430106;312607
40056517;4007640;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-05-14;2018-08-03;2020-08-03;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;PEDRA AGROINDUSTRIAL S/A;;71.304.687/0001-05;FAZENDA DA PEDRA;     ;;SERRANA;14150000;SP;;72;;7656032;227078
280067817;28004823;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-05-21;2018-06-29;2021-06-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22833000036;"PEÇAS PARA MÁQUINAS, APARELHOS E IMPLEMENTOS AGRÍCOLAS; FABRICAÇÃO DE";;N;;;;;;;;;JLS MAQUINAS LTDA-ME;;03.386.353/0001-60;RUA RENOLFO APARECIDO LOPES;44   ;;MATÃO;15998030;SP;;21;;7190000;785000
651044815;65003320;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-05-15;2019-01-07;2022-01-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22399101002;DECORAÇÃO, LAPIDAÇÃO, GRAVAÇÃO, ESPELHAÇÃO, VITRIFICAÇÃO, BISOTAGEM E ;0;S;;;;;;;;;PORCELANA MONTE VERDE IMPORTAÇÃO E EXPORTAÇÃO EIRELI EPP;;13.641.075/0001-01;RUA FILOMENA CASSARATO DONEGA;45   ;;MOGI GUAÇU;13848037;SP;;73;;7526564;301251
40081511;4007702;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-05-30;2018-11-23;2023-11-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.23822000004;RESÍDUOS PERIGOSOS EM QUALQUER ESTADO FÍSICO (SÓLIDO, LÍQÜIDO, PASTOSO;3;N;;;;;;;;;ESTRE AMBIENTAL S/A;;03.147.393/0036-89;ESTRADA MUNICIPAL JARDINOPOLIS SALES OLIVEIRA;S/N  ;;JARDINÓPOLIS;14680000;SP;;72;;7678100;204500
140025613;14008290;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-06-13;2018-10-23;2020-10-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COFCO INTERNATIONAL BRASIL S.A.;;06.315.338/0151-40;RODOVIA VICINAL JOSÉ FERNANDES;S/N  ;;CATANDUVA;15800970;SP;;81;;7665690;709948
140121217;14008289;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-06-14;2018-10-23;2020-10-23;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.21931400013;USINA DE AÇÚCAR E ÁLCOOL;3;N;;;;;;;;;COFCO INTERNATIONAL BRASIL S.A.;;06.315.338/0151-40;RODOVIA VICINAL JOSÉ FERNANDES;S/N  ;;CATANDUVA;15800970;SP;;81;;7665690;709948
300024818;30012296;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-06-18;2020-01-24;2022-03-22;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22452100006;METAIS NÃO FERROSOS, FUNDIÇÃO DE;3;S;;;;;;;;;METALJET DESENVOLVIMENTO TÉCNICO DE PEÇAS E BARRAS LTDA.-ME;;11.922.943/0001-98;AVENIDA  HENRY FORD;995  ;;SÃO PAULO;3109000;SP;;2;;7391955;336905
150081216;15001356;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2023-01-18;2023-07-17;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001283;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2018-07-23;2019-01-19;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001288;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2019-01-18;2019-07-17;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001314;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2020-07-17;2021-01-13;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001345;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2022-07-11;2023-01-07;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001335;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2021-11-30;2022-05-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001324;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2021-05-26;2021-11-22;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
150081216;15001297;LICENÇA DE OPERAÇÃO;LO Precária Emitida;2018-06-20;2020-01-17;2020-07-15;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22721000003;"BATERIAS E ACUMULADORES, EXCETO PARA VEÍCULOS; FABRICAÇÃO DE";0;N;;;;;;;;;ENERSYSTEM DO BRASIL LTDA;;05.260.429/0002-12;RUA TOUFIC EL KHOURI SAAD;333  ;;GUARULHOS;7251400;SP;;2;;7407361;357617
31115615;3005897;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-06-22;2018-08-15;2021-08-15;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.24731800011;"GASOLINA PARA VEÍCULOS; COMÉRCIO VAREJISTA";;N;;;;;;;;;CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.;;45.543.915/0341-67;AVENIDA CHARLES SCHNNEIDER;1201 ;;TAUBATÉ;12040000;SP;;61;;7453632;440841
590028216;59001826;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-06-29;2018-10-04;2021-10-04;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.24731800004;"COMBUSTÍVEIS E LUBRIFICANTES PARA VEÍCULOS; COMÉRCIO VAREJISTA";0;S;;;;;;;;;VULCANO-07 AUTO POSTO LTDA.;;02.504.283/0001-34;RUA DUQUE DE CAXIAS;1413 ;;OURINHOS;19911800;SP;;42;;;
121041614;12003187;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-07-03;2019-10-25;2023-11-30;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.29329899020;"MARINA; GUARDA DE BARCOS, IATES, JET SKI";;S;;;;;;;;;"ROSANGELA REGINA REAL BERALDO - ""ME""";;20.385.182/0001-73;AVENIDA NOSSA SENHORA DOS NAVEGANTES;1880 ;;ROSANA;19273000;SP;;43;;7502220;288000
40082617;4007856;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-07-06;2018-12-18;2020-12-18;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22013402006;"FERTILIZANTES COMPOSTOS NPK; FABRICAÇÃO DE";0;N;;;;;;;;;TERRENA AGRONEGÓCIOS LTDA;;18.104.802/0014-21;AVENIDA ERNESTO SOLDERA;40   ;;SERTÃOZINHO;14175348;SP;;73;;7658383;810716
40082617;4008107;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-07-06;2019-07-05;2021-07-05;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22013402006;"FERTILIZANTES COMPOSTOS NPK; FABRICAÇÃO DE";0;N;;;;;;;;;TERRENA AGRONEGÓCIOS LTDA;;18.104.802/0014-21;AVENIDA ERNESTO SOLDERA;40   ;;SERTÃOZINHO;14175348;SP;;73;;7658383;810716
460022018;46001890;LICENÇA DE OPERAÇÃO;LO Parcial Emitida;2018-07-11;2018-11-29;2021-11-29;LICENÇA DE OPERAÇÃO;;SP - CETESB;CNAE.22511000011;"ESTRUTURAS METÁLICAS, N.E.; FABRICAÇÃO DE";3;N;;;;;;;;;PYTHON ENGENHARIA E EQUIPAMENTOS INDUSTRIAIS LTDA;;47.681.838/0001-51;RODOVIA RAPOSO TAVARES;     ;;ITAPETININGA;18206420;SP;;42;;7388474;793770
